UserID,Name,Gender,DOB,Interests,City,Occupation,Budget (£),Age,Age Range
271,Arthur Spangler,Male,1991-06-24,'Fashion',Stockport,Project Manager,7387,34,26-35
8867,Anita Lutz,Female,1997-02-11,"'History', 'Technology', 'Politics'",Manchester,Waiter,2802,28,26-35
15007,Mario Poirier,Female,1996-12-27,'Technology',Bolton,Financial Analyst,4385,29,26-35
4689,Stephanie Shelley,Female,1985-08-29,"'Pets', 'Travel', 'Finance and investments', 'Cars and automobiles'",Stockport,Construction Worker,3565,40,36-45
81996,Craig Williams,Male,1985-01-09,"'Fitness', 'Health and wellness', 'Science', 'Pets', 'History'",Stockport,Loan Officer,3766,40,36-45
84373,Kellie Caras,Male,1965-03-13,"'Sports', 'Fashion', 'Food and dining'",Manchester,Business Consultant,10492,60,56-65
2515,Richard Paro,Female,1978-04-28,"'DIY and crafts', 'DIY and crafts', 'Education and learning', 'Travel'",Bolton,Barista,2523,47,46-55
36400,Julie Deno,Male,1981-09-09,"'Travel', 'Photography', 'Parenting and family'",Manchester,Compliance Officer,6834,44,36-45
38869,Dennis Newport,Female,1988-07-07,'Gardening',Bolton,Quality Assurance Analyst,5652,37,36-45
58245,Crystal Okwuona,Male,1974-02-25,"'Photography', 'Beauty'",Liverpool,Corporate Trainer,5823,51,46-55
30410,Allison Olsen,Female,1962-12-08,"'Music', 'Business and entrepreneurship', 'DIY and crafts', 'Parenting and family', 'Travel'",Preston,Construction Worker,3843,63,56-65
54795,Terry Melillo,Female,1990-09-09,"'Business and entrepreneurship', 'Pets', 'Food and dining', 'Finance and investments'",Stockport,Marketing Specialist,5861,35,36-45
19264,Karen Irland,Female,1994-04-13,"'Education and learning', 'Gaming'",Bolton,Mechanic,4684,31,26-35
83910,Dusty Blais,Male,2004-08-27,"'Art', 'Pets'",Liverpool,Sales Associate,3435,21,18-25
26974,Charles Sudduth,Male,1999-04-10,"'Fitness', 'Books', 'Finance and investments'",Stockport,Cleaner,2281,26,26-35
7130,Terry Kellison,Female,1990-07-09,"'Parenting and family', 'Sports', 'Fitness'",Bolton,IT technician,3830,35,36-45
7145,Janelle Miranda,Female,2001-10-04,"'Books', 'Fitness', 'Cars and automobiles', 'Travel', 'Gaming'",Liverpool,Taxi Driver,2161,24,18-25
45466,Arthur Stevenson,Male,1972-10-13,"'Fitness', 'Finance and investments'",Liverpool,Chef,4804,53,46-55
1967,Arnold Barrett,Female,1976-03-20,"'Cooking', 'Movies', 'Art', 'Photography', 'Gardening'",Bolton,IT technician,4151,49,46-55
15153,Sandra Sargent,Female,1986-10-09,"'Books', 'Cooking', 'Gardening'",Preston,Office Administrator,3387,39,36-45
19114,Miriam Medina,Female,1977-03-05,'Food and dining',Manchester,Sales Executive,4186,48,46-55
76207,Ginger Alzugaray,Male,1978-10-11,"'Gaming', 'Beauty', 'History', 'Fashion'",Liverpool,Technical Writer,4486,47,46-55
32142,Richard Latham,Male,1996-07-02,'Cars and automobiles',Stockport,Quality Assurance Analyst,5166,29,26-35
21935,Ryan Parise,Female,1963-09-10,'Outdoor activities',Stockport,Cleaner,2526,62,56-65
40360,Ann Goins,Male,1971-09-05,"'Politics', 'Beauty', 'Movies'",Preston,Sales Executive,7073,54,46-55
53842,Kathy Rothrock,Male,1964-10-08,'Fashion',Manchester,Financial Analyst,6839,61,56-65
9163,Timothy Blount,Male,1988-09-29,"'Art', 'Sports'",Preston,Delivery Driver,3868,37,36-45
87844,Julia Mcwhorter,Male,1954-07-27,"'Nature', 'Technology'",Bolton,Taxi Driver,3310,71,66+
37630,Larry Covey,Female,1985-06-07,"'Movies', 'Parenting and family', 'Parenting and family'",Stockport,Public Relations Specialist,5624,40,36-45
83305,Willard Smith,Male,2000-05-02,'Gardening',Stockport,Project Manager,5575,25,26-35
66270,Ginger Sexton,Male,1964-02-04,"'DIY and crafts', 'Cars and automobiles', 'Health and wellness', 'Parenting and family', 'Photography'",Stockport,Mechanic,3617,61,56-65
34654,Susan Martinez,Male,1980-09-20,"'Movies', 'Finance and investments', 'Education and learning'",Stockport,Chef,5269,45,46-55
41963,Patrick Guzman,Male,1971-08-27,"'Nature', 'Fashion', 'Finance and investments', 'Finance and investments', 'Gaming'",Manchester,Mechanic,3047,54,46-55
39591,Juan Ringwood,Female,1989-04-16,"'Cars and automobiles', 'Cooking', 'Technology', 'Health and wellness'",Stockport,Corporate Trainer,7626,36,36-45
81036,Ernest Howe,Male,1997-03-15,'Education and learning',Preston,Mechanic,3044,28,26-35
10981,Glenn Horne,Male,1982-05-27,'Outdoor activities',Liverpool,Receptionist,2912,43,36-45
56300,Regina Evanich,Male,1999-10-03,"'Fitness', 'Gardening'",Manchester,Procurement Specialist,6359,26,26-35
61549,Roman Wert,Male,2004-10-09,"'Fitness', 'Business and entrepreneurship', 'Finance and investments', 'Outdoor activities', 'Art'",Manchester,Delivery Driver,3881,21,18-25
88401,Seth Sauvageau,Female,1989-03-03,"'Cars and automobiles', 'Pets'",Bolton,IT technician,3443,36,36-45
44324,Pearl Mccullen,Female,1998-03-07,"'Health and wellness', 'Fashion', 'Cars and automobiles'",Bolton,Human Resources Coordinator,3553,27,26-35
55208,Clarence Vanduyne,Female,1965-03-24,"'Art', 'Gardening'",Bolton,Corporate Trainer,7107,60,56-65
53528,Juan Calhoun,Male,1996-09-25,"'Fashion', 'Cooking', 'Music', 'Cooking'",Bolton,Project Manager,4872,29,26-35
26971,Alyssa Mauer,Female,1963-08-06,'Fashion',Liverpool,Public Relations Specialist,5406,62,56-65
73218,Judy Bozeman,Male,1954-03-05,"'Parenting and family', 'Business and entrepreneurship', 'Cars and automobiles', 'Health and wellness'",Manchester,Corporate Trainer,7105,71,66+
65891,Randall Christensen,Female,1982-06-18,"'Nature', 'Health and wellness', 'Technology', 'Music'",Bolton,Market Research Analyst,4375,43,36-45
42222,Emma Rusnak,Male,1986-06-11,'Fashion',Bolton,Compliance Officer,5638,39,36-45
97866,Joyce Kitchens,Male,1984-08-11,'History',Liverpool,Sales Associate,3642,41,36-45
12251,Lola Jackson,Male,1999-10-22,"'Pets', 'Technology', 'Travel'",Bolton,Sales Executive,6299,26,26-35
69437,Robert Preston,Female,1956-12-28,"'Fashion', 'Fashion'",Liverpool,Taxi Driver,4162,69,66+
38433,Marita Archut,Male,2003-09-30,"'Books', 'Outdoor activities', 'Cooking', 'Nature', 'Travel'",Stockport,Financial Analyst,6448,22,18-25
40890,Allen Davis,Female,1965-04-05,"'Books', 'Education and learning'",Bolton,Event Coordinator,5553,60,56-65
30999,Evelyn Collins,Male,1977-07-20,"'Cars and automobiles', 'Health and wellness', 'Travel', 'Art'",Bolton,Market Research Analyst,4654,48,46-55
56146,Eileen Rodriguez,Male,1987-01-12,'Gaming',Bolton,Data Analyst,5713,38,36-45
95414,Carlos Becker,Female,1963-08-05,"'Food and dining', 'Art'",Preston,Delivery Driver,3284,62,56-65
22156,Rachel Renner,Female,1970-02-15,"'History', 'Technology'",Stockport,Project Manager,6911,55,56-65
17614,Joshua Coley,Male,1979-11-19,"'Music', 'Cars and automobiles', 'Sports', 'Health and wellness'",Preston,Sales Associate,3652,46,46-55
56444,Dorothea Norris,Female,2000-05-03,"'Nature', 'DIY and crafts', 'Beauty'",Preston,Accountant,5599,25,26-35
98400,Edward Gould,Male,2001-03-02,'Movies',Liverpool,Data Analyst,5262,24,18-25
24053,Kenneth Connolly,Male,1972-10-30,"'Travel', 'Pets', 'Photography', 'Music', 'Gardening'",Preston,Business Consultant,10009,53,46-55
50243,Ray Mccown,Male,1974-03-17,"'Fashion', 'Music', 'Pets'",Bolton,Sales Executive,6926,51,46-55
58999,David Hart,Female,1967-07-04,'Travel',Bolton,IT technician,4196,58,56-65
31345,Christopher Anderson,Female,2000-03-22,"'Politics', 'Parenting and family', 'Science'",Bolton,Sales Executive,4336,25,26-35
61242,Jerome Abrego,Female,1993-06-23,'Health and wellness',Manchester,Waiter,3117,32,26-35
92530,Kevin Stjohn,Female,1998-09-19,"'Cars and automobiles', 'Business and entrepreneurship', 'Art', 'Photography'",Preston,Taxi Driver,3901,27,26-35
80829,Wallace Corbett,Female,1979-01-15,"'Books', 'Gardening', 'Sports'",Manchester,Sales Associate,2995,46,46-55
51726,Guadalupe Whidden,Male,1972-02-06,"'Fitness', 'Outdoor activities'",Stockport,Office Administrator,3280,53,46-55
33880,Dorthy Vo,Female,2004-10-06,'Politics',Liverpool,Construction Worker,2407,21,18-25
83007,Michelle Puckett,Male,1957-10-28,"'Parenting and family', 'Gardening', 'Sports'",Stockport,IT technician,5849,68,66+
73909,Mark James,Male,1956-08-05,"'Finance and investments', 'Photography', 'Outdoor activities', 'Movies'",Manchester,Marketing Specialist,5907,69,66+
67247,Eric Wilkins,Female,1962-08-11,"'Social causes and activism', 'Nature'",Manchester,Software Engineer,8707,63,56-65
88808,Deborah Muchow,Male,1996-06-12,"'Cooking', 'Parenting and family'",Manchester,Cleaner,3152,29,26-35
13122,Sharon Russell,Female,1960-02-01,"'Fashion', 'Fashion', 'Politics', 'Pets'",Stockport,Software Engineer,8085,65,66+
8258,Melissa Jessie,Male,2001-08-02,"'Sports', 'Pets', 'Movies', 'Beauty', 'Books'",Bolton,Office Administrator,3577,24,18-25
93381,Jon Moore,Male,1962-03-19,"'Beauty', 'Sports', 'Gardening', 'Business and entrepreneurship'",Preston,Quality Assurance Analyst,5581,63,56-65
13915,Henry Mobley,Female,1962-05-22,"'Sports', 'Science', 'Beauty', 'Cars and automobiles'",Stockport,Office Administrator,3427,63,56-65
30903,Linda Hernandez,Male,1993-04-20,"'Education and learning', 'Beauty'",Preston,HR Manager,6236,32,26-35
72859,Jennifer Carter,Male,1956-07-30,"'Nature', 'DIY and crafts', 'Technology', 'Sports'",Stockport,Taxi Driver,3507,69,66+
20293,Evelyn Shultz,Female,1974-11-16,"'Art', 'Sports', 'Education and learning', 'Sports', 'Outdoor activities'",Preston,Corporate Trainer,7199,51,46-55
58171,Suzanne Jones,Female,1979-09-21,'Nature',Preston,Mechanic,4135,46,46-55
20950,Allan Todd,Male,1973-05-16,"'Science', 'History', 'Science', 'Fitness'",Bolton,Electrician,4618,52,46-55
36695,Cynthia Mallin,Female,1957-09-21,'Nature',Stockport,Quality Assurance Analyst,3724,68,66+
8526,Ruby Davis,Male,1968-02-06,"'Technology', 'Travel'",Bolton,HR Manager,4439,57,56-65
78272,Terrance Ramsay,Male,1966-12-15,'Gaming',Stockport,Corporate Trainer,5269,59,56-65
77403,Jeffrey Smith,Male,1975-05-11,"'Gardening', 'Fashion', 'Fashion'",Bolton,Procurement Specialist,6099,50,46-55
77652,Sean Walker,Female,2004-11-02,"'Photography', 'Cooking', 'Parenting and family', 'Gardening', 'Health and wellness'",Stockport,Marketing Specialist,5707,21,18-25
99837,Dora Morton,Male,2002-01-30,"'Science', 'Finance and investments', 'Fashion'",Preston,Chef,3217,23,18-25
92272,Ronald Byrd,Female,1965-01-11,"'Fitness', 'Photography', 'Education and learning', 'Fashion'",Preston,Sales Executive,5376,60,56-65
29776,Paul Yochum,Female,1987-08-29,"'Technology', 'Art', 'Fitness', 'Pets'",Stockport,Event Coordinator,5136,38,36-45
34808,John Heffernan,Male,1988-11-28,"'Gardening', 'Art', 'DIY and crafts', 'Food and dining'",Manchester,Accountant,3708,37,36-45
16886,Vivian Kane,Male,1989-03-08,'Pets',Bolton,Financial Analyst,4625,36,36-45
49984,Douglas Havlik,Male,1998-02-20,"'Science', 'History'",Preston,Mechanic,4869,27,26-35
62615,Donald Freeman,Female,2000-07-28,"'Photography', 'Nature', 'Gaming', 'History'",Preston,Procurement Specialist,5694,25,26-35
14229,Michelle Baksh,Female,1967-05-19,"'Social causes and activism', 'Outdoor activities'",Manchester,Accountant,4088,58,56-65
52177,Steven Danson,Male,1962-07-22,'Cooking',Stockport,Technical Writer,4213,63,56-65
8029,Joan Rhodes,Male,1972-05-18,"'Pets', 'Finance and investments', 'Gardening', 'Pets', 'DIY and crafts'",Stockport,Quality Assurance Analyst,5804,53,46-55
28922,Erin Hand,Female,1975-03-07,"'Music', 'Gardening', 'Fitness', 'Fitness'",Bolton,Financial Analyst,5941,50,46-55
69420,Rosemarie Albus,Male,2000-03-01,"'Technology', 'Pets', 'Outdoor activities'",Preston,HR Manager,4676,25,26-35
70812,Jason Parrow,Male,1971-03-10,"'Finance and investments', 'Politics', 'Gaming', 'Science', 'Travel'",Bolton,Delivery Driver,2266,54,46-55
34364,Leon Cavalero,Female,2004-02-11,"'Photography', 'History', 'Fashion', 'Travel', 'Art'",Preston,Taxi Driver,4321,21,18-25
43204,Robert Pears,Female,1964-06-24,"'Gardening', 'Parenting and family', 'Books', 'Gardening', 'Finance and investments'",Manchester,Construction Worker,2598,61,56-65
36795,Ted Weitzel,Female,1992-03-09,"'Art', 'Finance and investments', 'Technology', 'Cooking'",Bolton,Electrician,4717,33,26-35
97027,Eleanor Miya,Male,1959-06-01,"'Science', 'Food and dining'",Bolton,Compliance Officer,7673,66,66+
63343,Jennifer Jenkins,Female,1969-05-28,"'Pets', 'Outdoor activities', 'Nature'",Preston,IT technician,4499,56,56-65
36956,Candy Collins,Female,2001-06-11,"'Movies', 'Nature', 'Art'",Liverpool,Accountant,5931,24,18-25
69229,Suzanne Smith,Female,1977-10-08,"'Cooking', 'Cooking', 'Social causes and activism', 'Cooking'",Stockport,Accountant,5836,48,46-55
9424,Hazel Jackson,Male,1997-04-30,"'Travel', 'Fashion', 'Music', 'Fashion'",Stockport,Project Manager,7225,28,26-35
86001,Leigh Vaughan,Female,2000-08-01,"'DIY and crafts', 'Books', 'Food and dining'",Bolton,Quality Assurance Analyst,5260,25,26-35
16959,Billy Hall,Female,1954-08-22,'Health and wellness',Liverpool,Project Manager,6305,71,66+
21615,Benjamin Harris,Male,1978-07-03,'Fashion',Stockport,Technical Writer,3606,47,46-55
61462,Mary Brown,Male,1955-01-05,"'Politics', 'Outdoor activities', 'DIY and crafts', 'Beauty'",Stockport,Receptionist,4113,70,66+
61774,Bryan Knapp,Male,1976-01-04,"'Fitness', 'Gaming', 'Sports', 'Pets'",Manchester,Chef,3633,49,46-55
86802,Lucy Cahill,Male,1969-10-17,"'Sports', 'Gardening', 'Books', 'History'",Manchester,Teacher,4310,56,56-65
67503,Tiffany Lofton,Female,1987-12-17,"'Art', 'Outdoor activities'",Stockport,Electrician,3933,38,36-45
79371,Esther Lyford,Female,1977-07-15,"'Politics', 'Art', 'Outdoor activities', 'Fitness', 'Music'",Stockport,Electrician,3706,48,46-55
34497,Tina Burdett,Male,1977-05-19,'Education and learning',Bolton,Public Relations Specialist,6001,48,46-55
43009,Bobby Mann,Female,1976-12-17,"'Politics', 'Science', 'Books', 'Gaming'",Liverpool,Teacher,3773,49,46-55
91598,Phyllis Ceruantes,Female,1959-11-02,"'Cars and automobiles', 'Gardening', 'Gaming'",Bolton,Office Administrator,4469,66,66+
75439,Scott Judy,Female,1987-06-01,"'Movies', 'Parenting and family', 'Photography', 'Photography'",Stockport,Receptionist,2414,38,36-45
29720,Carolyn Villarreal,Female,1967-05-31,"'Gardening', 'DIY and crafts', 'Cooking', 'Politics', 'Gaming'",Stockport,Market Research Analyst,3719,58,56-65
38607,Kyle Kirkpatrick,Male,2000-11-03,"'Music', 'Fashion', 'Technology', 'Science'",Manchester,Procurement Specialist,6491,25,26-35
77127,Edmond Moss,Male,1977-03-07,'DIY and crafts',Preston,Receptionist,3727,48,46-55
97088,James Adams,Male,1978-09-13,'Education and learning',Preston,Software Engineer,6352,47,46-55
24627,Fred Teague,Female,1961-06-17,"'Finance and investments', 'Photography'",Manchester,Financial Analyst,7057,64,56-65
61815,David Fullbright,Female,1981-10-18,"'Social causes and activism', 'DIY and crafts', 'Music', 'Science'",Manchester,Compliance Officer,4378,44,36-45
69756,Glenn Miller,Male,2003-12-12,"'History', 'Business and entrepreneurship', 'Art'",Manchester,Sales Associate,2691,22,18-25
11931,Vance Padilla,Male,1987-08-18,'Fashion',Stockport,Event Coordinator,4807,38,36-45
16161,Mariann Perry,Female,2002-10-31,"'Science', 'Fashion', 'Gardening', 'Politics', 'Food and dining'",Bolton,HR Manager,5457,23,18-25
47440,Lakisha Colapietro,Female,1976-11-09,"'Cars and automobiles', 'History', 'Parenting and family', 'Art'",Preston,Procurement Specialist,5609,49,46-55
34606,Ann White,Male,1974-08-26,"'Movies', 'Outdoor activities', 'History'",Preston,Software Engineer,7379,51,46-55
14107,Christal Millick,Female,1991-11-03,"'Books', 'Cars and automobiles', 'Outdoor activities'",Manchester,Waiter,3109,34,26-35
90651,Lamar Lyford,Male,1998-02-22,"'Health and wellness', 'Gardening', 'Fashion', 'Food and dining'",Manchester,Cleaner,2935,27,26-35
98435,Melinda Brasfield,Female,1989-11-07,"'Music', 'Nature', 'DIY and crafts', 'Education and learning', 'Art'",Bolton,Market Research Analyst,4598,36,36-45
17503,Jacqueline Byers,Male,1957-11-23,"'Pets', 'Pets', 'Technology'",Preston,Business Consultant,7370,68,66+
63486,Bobbye Jenkins,Male,1956-02-21,"'Food and dining', 'Sports', 'Gaming'",Stockport,Corporate Trainer,6888,69,66+
33076,Bryan Travis,Female,1977-04-29,"'Movies', 'Politics', 'History', 'Technology'",Bolton,Corporate Trainer,5980,48,46-55
79809,Elizabeth Pannell,Male,1972-12-10,"'Parenting and family', 'Fashion', 'Social causes and activism'",Bolton,Market Research Analyst,3787,53,46-55
90791,Dale Nance,Male,1962-01-14,"'Outdoor activities', 'Gardening', 'Books', 'Photography'",Liverpool,Sales Executive,4519,63,56-65
93365,Clark Anderson,Male,1967-09-04,"'Parenting and family', 'Science', 'Cooking', 'Cars and automobiles', 'Gaming'",Bolton,Sales Associate,3216,58,56-65
18293,April Cardwell,Male,1973-09-19,"'History', 'Education and learning', 'Photography', 'Cooking', 'DIY and crafts'",Manchester,Chef,3792,52,46-55
43850,Roy Simpson,Female,2001-06-06,"'Travel', 'Cars and automobiles', 'Nature', 'Food and dining', 'Gaming'",Stockport,Office Administrator,3692,24,18-25
35068,Iris Carpentieri,Male,2000-05-08,"'History', 'Travel'",Manchester,Accountant,6654,25,26-35
61393,Milan Ayer,Female,1992-10-23,"'Politics', 'Cooking', 'Gardening'",Bolton,Delivery Driver,3086,33,26-35
27382,David Sabad,Female,1978-12-30,"'Gaming', 'Pets', 'Gaming'",Manchester,HR Manager,5866,47,46-55
85414,Erica Schultz,Female,1971-02-25,"'Books', 'Nature', 'Technology'",Bolton,Waiter,2129,54,46-55
13798,Angeline Hughes,Female,1980-11-18,"'Education and learning', 'DIY and crafts', 'Gaming'",Liverpool,Delivery Driver,3237,45,46-55
1729,Magnolia Lyons,Male,1959-07-06,"'Travel', 'History', 'Nature'",Preston,Human Resources Coordinator,3274,66,66+
66101,Florencia Mowers,Male,1966-07-24,"'Gardening', 'Business and entrepreneurship', 'Music', 'Gardening', 'Business and entrepreneurship'",Bolton,Financial Analyst,5866,59,56-65
7678,Evelyn Mierzejewski,Female,1954-11-26,"'Art', 'Health and wellness', 'Food and dining'",Bolton,Human Resources Coordinator,4061,71,66+
73315,Jennifer Panza,Female,1957-04-21,'Politics',Bolton,Event Coordinator,4038,68,66+
69696,Margaret Maicus,Female,1971-12-27,'Parenting and family',Preston,Loan Officer,3763,54,46-55
5439,Delores Shurley,Male,1963-10-04,"'Music', 'Health and wellness', 'Pets', 'History'",Bolton,Data Analyst,4363,62,56-65
73381,Rolando Medley,Female,1961-08-05,'Food and dining',Liverpool,Financial Analyst,6803,64,56-65
34591,Daphne Neyra,Female,1978-09-10,"'Movies', 'Fashion'",Manchester,HR Manager,5265,47,46-55
